Modification	PeaksSource	Library	I	TruePeaks	Tool	Fdr	Peaks	Precision	Recall
H3K27me3	sicer	1mln	10	500	Macs2	1e-4	596	319	596
H3K27me3	sicer	1mln	10	500	Macs2	1e-5	417	249	417
H3K27me3	sicer	1mln	10	500	Macs2	1e-6	269	169	269
H3K27me3	sicer	1mln	10	500	Macs2Broad	0.1	728	470	557
H3K27me3	sicer	1mln	10	500	Macs2Broad	0.05	597	466	554
H3K27me3	sicer	1mln	10	500	Macs2Broad	0.01	569	454	568
H3K27me3	sicer	1mln	10	500	Macs2Broad	1e-3	552	431	552
H3K27me3	sicer	1mln	10	500	Macs2Broad	1e-4	496	390	496
H3K27me3	sicer	1mln	10	500	Macs2Broad	1e-5	409	328	409
H3K27me3	sicer	1mln	10	500	Macs2Broad	1e-6	316	262	316
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	1E-6	457	477	457
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	0.1	647	493	455
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	0.05	464	489	456
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	0.01	449	480	449
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	0.001	449	478	449
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	0.0001	452	478	452
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	1e-06	457	477	457
H3K27me3	sicer	1mln	10	500	SPAN-GAP5	1e-05	454	477	454
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	0.1	1348	486	420
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	0.05	757	482	422
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	0.01	567	479	431
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	0.001	534	478	439
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	0.0001	526	477	443
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	1e-05	453	475	452
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM2NZ	1e-06	453	475	452
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	0.1	1326	486	420
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	0.05	755	482	423
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	0.01	568	479	432
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	0.001	534	478	440
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	0.0001	526	477	444
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	1e-05	453	475	452
H3K27me3	sicer	1mln	10	500	SPAN-NBHMM3NZ	1e-06	453	475	452
H3K27me3	sicer	1mln	10	500	SPAN-Islands	0.1	450	478	450
H3K27me3	sicer	1mln	10	500	SPAN-Islands	0.05	450	478	450
H3K27me3	sicer	1mln	10	500	SPAN-Islands	0.01	450	478	450
H3K27me3	sicer	1mln	10	500	SPAN-Islands	0.001	450	478	450
H3K27me3	sicer	1mln	10	500	SPAN-Islands	0.0001	449	477	449
H3K27me3	sicer	1mln	10	500	SPAN-Islands	1e-05	448	476	448
H3K27me3	sicer	1mln	10	500	SPAN-Islands	1e-06	447	475	447
H3K36me3	sicer	500k	1	500	Macs2	0.1	54	47	54
H3K36me3	sicer	500k	1	500	Macs2	0.05	22	22	22
H3K36me3	sicer	500k	1	500	Macs2	0.01	2	2	2
H3K36me3	sicer	500k	1	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	1	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	1	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	1	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	1	500	Macs2Broad	0.1	208	168	207
H3K36me3	sicer	500k	1	500	Macs2Broad	0.05	105	91	105
H3K36me3	sicer	500k	1	500	Macs2Broad	0.01	9	9	9
H3K36me3	sicer	500k	1	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	1	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	1	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	1	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	1	500	SPAN-GAP5	1E-6	436	446	436
H3K36me3	sicer	500k	1	500	SPAN-GAP5	0.1	1633	498	400
H3K36me3	sicer	500k	1	500	SPAN-GAP5	0.05	454	491	409
H3K36me3	sicer	500k	1	500	SPAN-GAP5	0.01	427	475	427
H3K36me3	sicer	500k	1	500	SPAN-GAP5	0.0001	430	456	430
H3K36me3	sicer	500k	1	500	SPAN-GAP5	0.001	429	466	429
H3K36me3	sicer	500k	1	500	SPAN-GAP5	1e-05	429	450	429
H3K36me3	sicer	500k	1	500	SPAN-GAP5	1e-06	436	446	436
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	0.1	1633	498	400
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	0.05	448	492	401
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	0.01	418	477	418
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	0.001	426	472	426
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	0.0001	433	466	433
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	1e-05	438	463	438
H3K36me3	sicer	500k	1	500	SPAN-NBHMM2NZ	1e-06	435	453	435
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	0.1	1633	498	400
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	0.05	453	492	407
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	0.01	422	480	421
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	0.001	430	472	430
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	0.0001	437	466	437
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	1e-05	436	461	436
H3K36me3	sicer	500k	1	500	SPAN-NBHMM3NZ	1e-06	436	455	436
H3K36me3	sicer	500k	1	500	SPAN-Islands	0.1	430	467	430
H3K36me3	sicer	500k	1	500	SPAN-Islands	0.05	430	467	430
H3K36me3	sicer	500k	1	500	SPAN-Islands	0.01	430	467	430
H3K36me3	sicer	500k	1	500	SPAN-Islands	0.001	423	463	423
H3K36me3	sicer	500k	1	500	SPAN-Islands	0.0001	416	457	416
H3K36me3	sicer	500k	1	500	SPAN-Islands	1e-05	409	450	409
H3K36me3	sicer	500k	1	500	SPAN-Islands	1e-06	403	445	403
H3K36me3	sicer	500k	2	500	Macs2	0.1	90	71	83
H3K36me3	sicer	500k	2	500	Macs2	0.05	24	24	24
H3K36me3	sicer	500k	2	500	Macs2	0.01	3	3	3
H3K36me3	sicer	500k	2	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	2	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	2	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	2	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	2	500	Macs2Broad	0.1	294	237	283
H3K36me3	sicer	500k	2	500	Macs2Broad	0.05	98	85	98
H3K36me3	sicer	500k	2	500	Macs2Broad	0.01	12	12	12
H3K36me3	sicer	500k	2	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	2	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	2	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	2	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	2	500	SPAN-GAP5	1E-6	442	450	442
H3K36me3	sicer	500k	2	500	SPAN-GAP5	0.1	1736	498	418
H3K36me3	sicer	500k	2	500	SPAN-GAP5	0.05	466	490	421
H3K36me3	sicer	500k	2	500	SPAN-GAP5	0.01	441	480	441
H3K36me3	sicer	500k	2	500	SPAN-GAP5	0.0001	444	457	444
H3K36me3	sicer	500k	2	500	SPAN-GAP5	0.001	439	466	439
H3K36me3	sicer	500k	2	500	SPAN-GAP5	1e-05	444	454	444
H3K36me3	sicer	500k	2	500	SPAN-GAP5	1e-06	442	450	442
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	0.1	1732	498	414
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	0.05	463	490	415
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	0.01	435	482	435
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	0.001	442	476	442
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	0.0001	443	465	443
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	1e-05	446	460	446
H3K36me3	sicer	500k	2	500	SPAN-NBHMM2NZ	1e-06	447	456	447
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	0.1	1735	498	417
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	0.05	464	490	416
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	0.01	436	483	436
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	0.001	446	476	446
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	0.0001	447	467	447
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	1e-05	448	459	448
H3K36me3	sicer	500k	2	500	SPAN-NBHMM3NZ	1e-06	447	456	447
H3K36me3	sicer	500k	2	500	SPAN-Islands	0.1	439	465	439
H3K36me3	sicer	500k	2	500	SPAN-Islands	0.05	439	465	439
H3K36me3	sicer	500k	2	500	SPAN-Islands	0.01	439	465	439
H3K36me3	sicer	500k	2	500	SPAN-Islands	0.001	435	462	435
H3K36me3	sicer	500k	2	500	SPAN-Islands	0.0001	432	459	432
H3K36me3	sicer	500k	2	500	SPAN-Islands	1e-05	428	455	428
H3K36me3	sicer	500k	2	500	SPAN-Islands	1e-06	424	452	424
H3K36me3	sicer	500k	3	500	Macs2	0.1	70	62	70
H3K36me3	sicer	500k	3	500	Macs2	0.05	23	23	23
H3K36me3	sicer	500k	3	500	Macs2	0.01	4	4	4
H3K36me3	sicer	500k	3	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	3	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	3	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	3	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	3	500	Macs2Broad	0.1	228	183	228
H3K36me3	sicer	500k	3	500	Macs2Broad	0.05	106	89	106
H3K36me3	sicer	500k	3	500	Macs2Broad	0.01	10	10	10
H3K36me3	sicer	500k	3	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	3	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	3	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	3	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	3	500	SPAN-GAP5	1E-6	448	457	448
H3K36me3	sicer	500k	3	500	SPAN-GAP5	0.1	1762	499	407
H3K36me3	sicer	500k	3	500	SPAN-GAP5	0.05	448	494	415
H3K36me3	sicer	500k	3	500	SPAN-GAP5	0.01	435	480	435
H3K36me3	sicer	500k	3	500	SPAN-GAP5	0.001	447	473	447
H3K36me3	sicer	500k	3	500	SPAN-GAP5	0.0001	450	469	450
H3K36me3	sicer	500k	3	500	SPAN-GAP5	1e-05	445	461	445
H3K36me3	sicer	500k	3	500	SPAN-GAP5	1e-06	448	457	448
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	0.1	1761	499	406
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	0.05	447	495	410
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	0.01	426	479	426
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	0.001	441	476	441
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	0.0001	443	470	443
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	1e-05	447	469	447
H3K36me3	sicer	500k	3	500	SPAN-NBHMM2NZ	1e-06	446	462	446
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	0.1	1760	499	405
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	0.05	448	495	411
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	0.01	432	481	432
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	0.001	447	477	447
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	0.0001	447	470	447
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	1e-06	447	464	447
H3K36me3	sicer	500k	3	500	SPAN-NBHMM3NZ	1e-05	451	469	451
H3K36me3	sicer	500k	3	500	SPAN-Islands	0.1	447	473	447
H3K36me3	sicer	500k	3	500	SPAN-Islands	0.05	447	473	447
H3K36me3	sicer	500k	3	500	SPAN-Islands	0.01	447	473	447
H3K36me3	sicer	500k	3	500	SPAN-Islands	0.0001	435	465	435
H3K36me3	sicer	500k	3	500	SPAN-Islands	0.001	441	469	441
H3K36me3	sicer	500k	3	500	SPAN-Islands	1e-06	417	451	417
H3K36me3	sicer	500k	3	500	SPAN-Islands	1e-05	425	459	425
H3K36me3	sicer	500k	4	500	Macs2	0.1	48	41	46
H3K36me3	sicer	500k	4	500	Macs2	0.05	17	17	17
H3K36me3	sicer	500k	4	500	Macs2	0.01	0	0	0
H3K36me3	sicer	500k	4	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	4	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	4	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	4	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	4	500	Macs2Broad	0.1	210	173	208
H3K36me3	sicer	500k	4	500	Macs2Broad	0.05	93	86	93
H3K36me3	sicer	500k	4	500	Macs2Broad	0.01	7	7	7
H3K36me3	sicer	500k	4	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	4	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	4	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	4	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	4	500	SPAN-GAP5	1E-6	448	463	448
H3K36me3	sicer	500k	4	500	SPAN-GAP5	0.1	1749	496	404
H3K36me3	sicer	500k	4	500	SPAN-GAP5	0.05	453	490	407
H3K36me3	sicer	500k	4	500	SPAN-GAP5	0.01	423	482	423
H3K36me3	sicer	500k	4	500	SPAN-GAP5	0.001	432	476	432
H3K36me3	sicer	500k	4	500	SPAN-GAP5	0.0001	438	470	438
H3K36me3	sicer	500k	4	500	SPAN-GAP5	1e-05	439	465	439
H3K36me3	sicer	500k	4	500	SPAN-GAP5	1e-06	448	463	448
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	0.1	1748	496	403
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	0.05	449	490	402
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	0.01	416	483	416
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	0.001	428	479	428
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	0.0001	432	476	432
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	1e-05	438	473	438
H3K36me3	sicer	500k	4	500	SPAN-NBHMM2NZ	1e-06	444	467	444
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	0.1	1748	496	403
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	0.05	449	490	402
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	0.01	423	484	422
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	0.001	432	480	432
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	0.0001	436	475	436
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	1e-05	441	472	441
H3K36me3	sicer	500k	4	500	SPAN-NBHMM3NZ	1e-06	440	468	440
H3K36me3	sicer	500k	4	500	SPAN-Islands	0.1	432	476	432
H3K36me3	sicer	500k	4	500	SPAN-Islands	0.05	432	476	432
H3K36me3	sicer	500k	4	500	SPAN-Islands	0.01	431	476	431
H3K36me3	sicer	500k	4	500	SPAN-Islands	0.001	428	474	428
H3K36me3	sicer	500k	4	500	SPAN-Islands	0.0001	424	471	424
H3K36me3	sicer	500k	4	500	SPAN-Islands	1e-05	416	463	416
H3K36me3	sicer	500k	4	500	SPAN-Islands	1e-06	409	457	409
H3K36me3	sicer	500k	5	500	Macs2	0.1	51	49	51
H3K36me3	sicer	500k	5	500	Macs2	0.05	13	13	13
H3K36me3	sicer	500k	5	500	Macs2	0.01	0	0	0
H3K36me3	sicer	500k	5	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	5	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	5	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	5	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	5	500	Macs2Broad	0.1	187	164	187
H3K36me3	sicer	500k	5	500	Macs2Broad	0.05	71	68	71
H3K36me3	sicer	500k	5	500	Macs2Broad	0.01	0	0	0
H3K36me3	sicer	500k	5	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	5	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	5	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	5	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	5	500	SPAN-GAP5	1E-6	447	454	447
H3K36me3	sicer	500k	5	500	SPAN-GAP5	0.1	1729	497	411
H3K36me3	sicer	500k	5	500	SPAN-GAP5	0.05	458	493	414
H3K36me3	sicer	500k	5	500	SPAN-GAP5	0.01	433	482	433
H3K36me3	sicer	500k	5	500	SPAN-GAP5	0.001	441	474	441
H3K36me3	sicer	500k	5	500	SPAN-GAP5	0.0001	445	467	445
H3K36me3	sicer	500k	5	500	SPAN-GAP5	1e-05	441	459	441
H3K36me3	sicer	500k	5	500	SPAN-GAP5	1e-06	447	454	447
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	0.1	1727	497	410
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	0.05	462	494	413
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	0.01	429	482	429
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	0.001	432	476	432
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	0.0001	440	473	440
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	1e-05	449	469	449
H3K36me3	sicer	500k	5	500	SPAN-NBHMM2NZ	1e-06	450	462	450
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	0.1	1729	497	411
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	0.05	461	494	413
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	0.01	427	482	427
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	0.001	439	478	439
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	0.0001	444	473	444
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	1e-05	449	468	449
H3K36me3	sicer	500k	5	500	SPAN-NBHMM3NZ	1e-06	450	464	450
H3K36me3	sicer	500k	5	500	SPAN-Islands	0.1	441	474	441
H3K36me3	sicer	500k	5	500	SPAN-Islands	0.05	441	474	441
H3K36me3	sicer	500k	5	500	SPAN-Islands	0.01	441	474	441
H3K36me3	sicer	500k	5	500	SPAN-Islands	0.001	437	470	437
H3K36me3	sicer	500k	5	500	SPAN-Islands	0.0001	427	464	427
H3K36me3	sicer	500k	5	500	SPAN-Islands	1e-05	417	456	417
H3K36me3	sicer	500k	5	500	SPAN-Islands	1e-06	412	451	412
H3K36me3	sicer	500k	6	500	Macs2	0.1	87	70	82
H3K36me3	sicer	500k	6	500	Macs2	0.05	19	18	19
H3K36me3	sicer	500k	6	500	Macs2	0.01	0	0	0
H3K36me3	sicer	500k	6	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	6	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	6	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	6	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	6	500	Macs2Broad	0.1	290	218	280
H3K36me3	sicer	500k	6	500	Macs2Broad	0.05	106	95	106
H3K36me3	sicer	500k	6	500	Macs2Broad	0.01	0	0	0
H3K36me3	sicer	500k	6	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	6	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	6	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	6	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	6	500	SPAN-GAP5	1E-6	432	448	432
H3K36me3	sicer	500k	6	500	SPAN-GAP5	0.1	1747	498	403
H3K36me3	sicer	500k	6	500	SPAN-GAP5	0.05	457	493	413
H3K36me3	sicer	500k	6	500	SPAN-GAP5	0.01	432	480	432
H3K36me3	sicer	500k	6	500	SPAN-GAP5	0.001	436	468	436
H3K36me3	sicer	500k	6	500	SPAN-GAP5	0.0001	434	461	434
H3K36me3	sicer	500k	6	500	SPAN-GAP5	1e-05	435	454	435
H3K36me3	sicer	500k	6	500	SPAN-GAP5	1e-06	432	448	432
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	0.1	1746	498	402
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	0.05	459	494	408
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	0.01	427	484	427
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	0.001	433	476	433
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	0.0001	434	468	434
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	1e-06	440	459	440
H3K36me3	sicer	500k	6	500	SPAN-NBHMM2NZ	1e-05	436	463	436
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	0.1	1746	498	402
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	0.05	459	494	408
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	0.01	430	484	430
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	0.001	440	478	440
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	0.0001	436	466	436
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	1e-05	434	462	434
H3K36me3	sicer	500k	6	500	SPAN-NBHMM3NZ	1e-06	439	460	439
H3K36me3	sicer	500k	6	500	SPAN-Islands	0.1	438	471	438
H3K36me3	sicer	500k	6	500	SPAN-Islands	0.05	438	471	438
H3K36me3	sicer	500k	6	500	SPAN-Islands	0.01	435	468	435
H3K36me3	sicer	500k	6	500	SPAN-Islands	0.001	430	463	430
H3K36me3	sicer	500k	6	500	SPAN-Islands	0.0001	420	455	420
H3K36me3	sicer	500k	6	500	SPAN-Islands	1e-05	409	445	409
H3K36me3	sicer	500k	6	500	SPAN-Islands	1e-06	398	436	398
H3K36me3	sicer	500k	7	500	Macs2	0.1	114	98	111
H3K36me3	sicer	500k	7	500	Macs2	0.05	34	33	34
H3K36me3	sicer	500k	7	500	Macs2	0.01	0	0	0
H3K36me3	sicer	500k	7	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	7	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	7	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	7	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	7	500	Macs2Broad	0.1	352	271	346
H3K36me3	sicer	500k	7	500	Macs2Broad	0.05	153	133	153
H3K36me3	sicer	500k	7	500	Macs2Broad	0.01	0	0	0
H3K36me3	sicer	500k	7	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	7	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	7	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	7	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	7	500	SPAN-GAP5	1E-6	444	457	444
H3K36me3	sicer	500k	7	500	SPAN-GAP5	0.1	1668	497	423
H3K36me3	sicer	500k	7	500	SPAN-GAP5	0.05	471	493	425
H3K36me3	sicer	500k	7	500	SPAN-GAP5	0.01	436	482	436
H3K36me3	sicer	500k	7	500	SPAN-GAP5	0.001	441	471	441
H3K36me3	sicer	500k	7	500	SPAN-GAP5	0.0001	440	466	440
H3K36me3	sicer	500k	7	500	SPAN-GAP5	1e-05	439	461	439
H3K36me3	sicer	500k	7	500	SPAN-GAP5	1e-06	444	457	444
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	0.1	1820	497	422
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	0.05	470	494	424
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	1e-05	437	465	437
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	0.001	438	474	438
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	0.01	433	483	433
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	0.0001	440	471	440
H3K36me3	sicer	500k	7	500	SPAN-NBHMM2NZ	1e-06	445	462	445
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	0.1	1798	497	423
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	0.05	470	494	424
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	0.01	438	488	438
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	0.0001	440	470	440
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	0.001	442	475	442
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	1e-05	439	465	439
H3K36me3	sicer	500k	7	500	SPAN-NBHMM3NZ	1e-06	444	463	444
H3K36me3	sicer	500k	7	500	SPAN-Islands	0.1	440	470	440
H3K36me3	sicer	500k	7	500	SPAN-Islands	0.05	440	470	440
H3K36me3	sicer	500k	7	500	SPAN-Islands	0.01	439	469	439
H3K36me3	sicer	500k	7	500	SPAN-Islands	0.001	436	468	436
H3K36me3	sicer	500k	7	500	SPAN-Islands	0.0001	430	463	430
H3K36me3	sicer	500k	7	500	SPAN-Islands	1e-05	427	461	427
H3K36me3	sicer	500k	7	500	SPAN-Islands	1e-06	422	457	422
H3K36me3	sicer	500k	8	500	Macs2	0.1	51	48	51
H3K36me3	sicer	500k	8	500	Macs2	0.05	15	14	15
H3K36me3	sicer	500k	8	500	Macs2	0.01	1	1	1
H3K36me3	sicer	500k	8	500	Macs2	1e-3	0	0	0
H3K36me3	sicer	500k	8	500	Macs2	1e-4	0	0	0
H3K36me3	sicer	500k	8	500	Macs2	1e-5	0	0	0
H3K36me3	sicer	500k	8	500	Macs2	1e-6	0	0	0
H3K36me3	sicer	500k	8	500	Macs2Broad	0.1	205	175	205
H3K36me3	sicer	500k	8	500	Macs2Broad	0.05	92	83	92
H3K36me3	sicer	500k	8	500	Macs2Broad	0.01	5	4	5
H3K36me3	sicer	500k	8	500	Macs2Broad	1e-3	0	0	0
H3K36me3	sicer	500k	8	500	Macs2Broad	1e-4	0	0	0
H3K36me3	sicer	500k	8	500	Macs2Broad	1e-5	0	0	0
H3K36me3	sicer	500k	8	500	Macs2Broad	1e-6	0	0	0
H3K36me3	sicer	500k	8	500	SPAN-GAP5	1E-6	440	453	440
H3K36me3	sicer	500k	8	500	SPAN-GAP5	0.1	1679	496	407
H3K36me3	sicer	500k	8	500	SPAN-GAP5	0.05	452	489	412
H3K36me3	sicer	500k	8	500	SPAN-GAP5	0.01	437	478	437
